 Code, Item,Brand,Exp.,MRP ,,Discount Price,Discount Percent,Barcode,Manufactureer,Small Image,Large Image,Short Description,Long Description
I02673,PATANJALI MIXED FRUIT JAM,Patanjali,Dec-17,70,,,,8.90411E+12,,,,,
I02673,PATANJALI MIXED FRUIT JAM,Patanjali,Jun-19,70,,,,8.90411E+12,,,,,
I01384,PATANJALI MOGRA SOAP,Patanjali,Jul-18,25,,,,8.90411E+12,,,,,
I14100,PATANJALI MOISTURIZER 50GM,Patanjali,Jan-19,75,,,,8.90411E+12,,,,,
I14100,PATANJALI MOISTURIZER 50GM,Patanjali,Oct-18,75,,,,8.90411E+12,,,,,
53210,PATANJALI MOONG DAL CHILKA,Patanjali,May-17,90,,,,8.90411E+12,,,,,
I14726,PATANJALI MOONG DAL CHILKA 500GM,Patanjali,Dec-19,50,,,,8.90411E+12,,,,,
I14726,PATANJALI MOONG DAL CHILKA 500GM,Patanjali,May-17,50,,,,8.90411E+12,,,,,
I15798,PATANJALI MOONG DAL DHULI 1KG,Patanjali,Dec-18,96,,,,8.90411E+12,,,,,
I15798,PATANJALI MOONG DAL DHULI 1KG,Patanjali,Dec-19,96,,,,8.90411E+12,,,,,
17890,PATANJALI MOOSLI PAK 200GM,Patanjali,May-17,260,,,,8.90411E+12,,,,,
I14821,PATANJALI MUESLI FRUIT & NUT 200GM,Patanjali,Sep-17,90,,,,8.90411E+12,,,,,
I14821,PATANJALI MUESLI FRUIT & NUT 200GM,Patanjali,Jun-17,90,,,,8.90411E+12,,,,,
I14505,PATANJALI MULTANI MITTI FACE PACK 60ML,Patanjali,Mar-18,60,,,,8.90411E+12,,,,,
I14505,PATANJALI MULTANI MITTI FACE PACK 60ML,Patanjali,Mar-18,60,,,,8.90411E+12,,,,,
I01374,PATANJALI MULTANI MITTI SOAP 75GM,Patanjali,Nov-18,35,,,,8.90411E+12,,,,,
I14146,PATANJALI MULTIFLORA HONEY 250GM,Patanjali,Dec-19,75,,,,8.90411E+12,,,,,
III462,PATANJALI MUSLEI FRUIT & NUT,Patanjali,Dec-19,195,,,,8.90411E+12,,,,,
I17097,PATANJALI MUSTARD OIL SACHET,Patanjali,May-17,130,,,,8.90411E+12,,,,,
I17097,PATANJALI MUSTARD OIL SACHET,Patanjali,Mar-18,130,,,,8.90411E+12,,,,,
I17099,PATANJALI MUSTERD OIL POUCH 1LTR,Patanjali,May-17,130,,,,8.90411E+12,,,,,
I17806,PATANJALI NAMKEEN BISCUIT 125GM,Patanjali,Dec-19,15,,,,8.90235E+12,,,,,
I17109,PATANJALI NAMKEEN BISCUITS 80GM,Patanjali,Jul-17,10,,,,8.90235E+12,,,,,
I06117,PATANJALI NAMKEEN BISCUTITS 40GM,Patanjali,Aug-17,5,,,,8.90235E+12,,,,,
I06117,PATANJALI NAMKEEN BISCUTITS 125GM,Patanjali,Dec-19,15,,,,8.90235E+12,,,,,
I18206,PATANJALI NAMKEEN MOONG DAL,Patanjali,Dec-17,10,,,,8.90411E+12,,,,,
I14433,PATANJALI NAMKEEN MOONG DAL 200GM,Patanjali,Dec-19,52,,,,8.90411E+12,,,,,
II8898,PATANJALI NAT KHAT BISCUIT 40GM,Patanjali,Dec-19,5,,,,8.90235E+12,,,,,
II8900,PATANJALI NAT KHAT BISCUIT 80GM,Patanjali,Oct-18,10,,,,8.90235E+12,,,,,
II8865,PATANJALI NEEM & TULSI FACE WASH,Patanjali,Jun-18,45,,,,8.90411E+12,,,,,
I18204,PATANJALI NEEM TULSI FACE WASH,Patanjali,Dec-18,70,,,,8.90411E+12,,,,,
II9599,PATANJALI NEEM-ALOE VERA FACE PACK,Patanjali,Apr-18,60,,,,8.90411E+12,,,,,
I18100,PATANJALI NOODLES CHATPATA FAMILY PACK,Patanjali,Nov-17,38,,,,8.90411E+12,,,,,
I15797,PATANJALI NOODLES WITH VEGITALES 70GM,Patanjali,Jun-17,15,,,,8.90411E+12,,,,,
I14081,PATANJALI NUTTY DELITE BUSCUIT 100GM,Patanjali,Apr-17,15,,,,8.90235E+12,,,,,
I14081,PATANJALI NUTTY DELITE BUSCUIT 100GM,Patanjali,Apr-17,15,,,,8.90235E+12,,,,,
I14081,PATANJALI NUTTY DELITE BUSCUIT 100GM,Patanjali,Jul-18,15,,,,8.90235E+12,,,,,
I14082,PATANJALI NUTTY DELITE BUSCUIT 70GM,Patanjali,Apr-17,10,,,,8.90235E+12,,,,,
I14082,PATANJALI NUTTY DELITE BUSCUIT 70GM,Patanjali,Jul-17,10,,,,8.90235E+12,,,,,
I14492,PATANJALI OATS 500GM,Patanjali,Oct-17,110,,,,8.90411E+12,,,,,
I14097,PATANJALI OLIVE HAND WASH 175ML,Patanjali,Apr-18,90,,,,8.90411E+12,,,,,
202351,PATANJALI ORANGE ALOE VERA FACE WASH,Patanjali,Jan-18,45,,,,8.90411E+12,,,,,
II8899,PATANJALI ORANGE DELITE BISCUIT,Patanjali,Dec-22,10,,,,8.90235E+12,,,,,
I16147,PATANJALI ORANGE JUICE 1L,Patanjali,Dec-19,85,,,,8.90411E+12,,,,,
I01389,PATANJALI ORANGE SQUASH 750ML,Patanjali,Jun-17,75,,,,8.90411E+12,,,,,
I06818,PATANJALI PACHAK AJWAIN WITH ALOEVERA,Patanjali,Dec-19,46,,,,8.90411E+12,,,,,
I05214,PATANJALI PACHAK ANARDANA,Patanjali,Dec-19,35,,,,8.90411E+12,,,,,
I07518,PATANJALI PACHAK ANARDANA CHURNA,Patanjali,Jul-17,35,,,,8.90411E+12,,,,,
I05215,PATANJALI PACHAK HING GOLI,Patanjali,Jun-18,50,,,,8.90411E+12,,,,,
I15802,PATANJALI PACHAK HING PEDA 200GM,Patanjali,Jul-17,60,,,,8.90411E+12,,,,,
I16435,PATANJALI PACHAK JALJEERA 200GM,Patanjali,Oct-17,60,,,,8.90411E+12,,,,,
I16435,PATANJALI PACHAK JALJEERA 200GM,Patanjali,Sep-17,60,,,,8.90411E+12,,,,,
I07520,PATANJALI PACHAK JEERA KHATTI MITH  GOLI,Patanjali,May-17,32,,,,8.90411E+12,,,,,
I14094,PATANJALI PACHAK METHI NIMBU,Patanjali,Sep-17,35,,,,8.90411E+12,,,,,
I14095,PATANJALI PACHAK SHODHIT HARAD,Patanjali,Dec-19,22,,,,8.90411E+12,,,,,
I02121,PATANJALI PANCHAGVYA KANTI SOAP,Patanjali,Sep-18,13,,,,8.90411E+12,,,,,
I02121,PATANJALI PANCHAGVYA KANTI SOAP,Patanjali,Oct-18,13,,,,8.90411E+12,,,,,
II8876,PATANJALI PAPULAR  POWDER 1KG,Patanjali,Oct-19,46,,,,8.90411E+12,,,,,
I14506,PATANJALI PAPULAR DETERGENT CAKE 125GM,Patanjali,Sep-19,8,,,,8.90411E+12,,,,,
I14506,PATANJALI PAPULAR DETERGENT CAKE 125GM,Patanjali,Sep-19,6,,,,8.90415E+12,,,,,
I14153,PATANJALI PAPULAR DETERGENT CAKE 250GM,Patanjali,Jan-20,12,,,,8.90411E+12,,,,,
I14153,PATANJALI PAPULAR DETERGENT CAKE 250GM,Patanjali,Dec-20,16,,,,8.90411E+12,,,,,
I01394,PATANJALI PINEAPPLE JAM,Patanjali,Jun-19,70,,,,8.90411E+12,,,,,
I14090,PATANJALI POPULAR  DETERGENT POWDER 5KG,Patanjali,Dec-19,225,,,,8.90411E+12,,,,,
I14108,PATANJALI POPULAR POWDER 250GM,Patanjali,Feb-19,13,,,,8.90411E+12,,,,,
I14106,PATANJALI POPULAR POWDER 2KG,Patanjali,Oct-19,90,,,,8.90411E+12,,,,,
I14107,PATANJALI POPULAR POWDER 500GM,Patanjali,Sep-19,24,,,,8.90411E+12,,,,,
I14107,PATANJALI POPULAR POWDER 500GM,Patanjali,Sep-19,24,,,,8.90411E+12,,,,,
I13941,PATANJALI POWER VITA JAR,Patanjali,Aug-17,205,,,,8.90411E+12,,,,,
I17392,PATANJALI POWERVITA 100GM,Patanjali,Dec-18,45,,,,8.90411E+12,,,,,
I16317,PATANJALI POWERVITA REFIL,Patanjali,Aug-17,190,,,,8.90411E+12,,,,,
I15976,PATANJALI PRADASUDHA SYP,Patanjali,Jun-18,75,,,,8.90411E+12,,,,,
I14154,PATANJALI PREMIUM POWDER 500GM,Patanjali,Oct-17,95,,,,8.90411E+12,,,,,
I01400,PATANJALI PURE HONEY,Patanjali,Dec-19,135,,,,8.90411E+12,,,,,
II8891,PATANJALI PURE HONEY .,Patanjali,Dec-17,70,,,,8.90411E+12,,,,,
I15800,PATANJALI RAJMA 1KG,Patanjali,Dec-19,96,,,,8.90411E+12,,,,,
141445,PATANJALI RAJMA 500GM,Patanjali,Dec-19,65,,,,8.90411E+12,,,,,
I13945,PATANJALI RED CHILLI POWDER 200GM,Patanjali,Dec-19,60,,,,8.90411E+12,,,,,
I18141,PATANJALI RICE BRAN OIL,Patanjali,Nov-17,115,,,,8.90411E+12,,,,,
I18208,PATANJALI ROASTED CHANA PAPAD,Patanjali,Dec-18,45,,,,8.90411E+12,,,,,
I14151,PATANJALI ROSE BODY CLEANSER 125GM,Patanjali,Dec-18,45,,,,8.90411E+12,,,,,
I14101,PATANJALI ROSE FACE WASH 60GM,Patanjali,Apr-18,45,,,,8.90411E+12,,,,,
I16870,PATANJALI ROZANA BASMATI RICE 1KG,Patanjali,Dec-18,110,,,,8.90411E+12,,,,,
I17885,PATANJALI ROZANA BASMATI RICE 5KG,Patanjali,Dec-18,395,,,,8.90411E+12,,,,,
I01391,PATANJALI SALT,Patanjali,Mar-18,12,,,,8.90411E+12,,,,,
I16871,PATANJALI SAMPPORNA TRADITIONAL BASMATI,Patanjali,Oct-18,790,,,,8.90411E+12,,,,,
I17722,PATANJALI SAMRIDHHI BASMATI RICE 1KG,Patanjali,Dec-18,160,,,,8.90411E+12,,,,,
I17722,PATANJALI SAMRIDHHI BASMATI RICE 1KG,Patanjali,Nov-18,160,,,,8.90411E+12,,,,,
I16872,PATANJALI SAMRIDHHI BASMATI RICE 5KG,Patanjali,Nov-18,790,,,,8.90411E+12,,,,,
I16872,PATANJALI SAMRIDHHI BASMATI RICE 5KG,Patanjali,Oct-18,790,,,,8.90411E+12,,,,,
I16236,PATANJALI SAUNDARYA ALOE VERA GEL,Patanjali,May-18,50,,,,8.90411E+12,,,,,
I18089,PATANJALI SAUNDARYA BODY LOTION,Patanjali,Dec-18,100,,,,8.90411E+12,,,,,
I18661,PATANJALI SAUNDARYA BODY LOTION 200ML,Patanjali,Mar-19,180,,,,8.90411E+12,,,,,
I18662,PATANJALI SAUNDARYA BODY LOTION 400ML,Patanjali,Nov-19,350,,,,8.90411E+12,,,,,
92055,PATANJALI SAUNDARYA BODY SOAP (WHITE),Patanjali,Aug-18,40,,,,8.90411E+12,,,,,
92055,PATANJALI SAUNDARYA BODY SOAP (WHITE),Patanjali,Aug-18,40,,,,8.90411E+12,,,,,
I04438,PATANJALI SAUNDARYA FACE WASH 60ML,Patanjali,Jan-19,60,,,,8.90411E+12,,,,,
I04438,PATANJALI SAUNDARYA FACE WASH 60ML,Patanjali,Dec-18,60,,,,8.90411E+12,,,,,
I18002,PATANJALI SAUNDARYA NEEM TULASI FACE WAS,Patanjali,Dec-18,70,,,,8.90411E+12,,,,,
I14093,PATANJALI SENSITICVE TOOTH BRUSH,Patanjali,Mar-19,30,,,,8.90411E+12,,,,,
I16873,PATANJALI SHAKTHI XXL BASMATI RICE 5KG,Patanjali,Oct-18,540,,,,8.90411E+12,,,,,
II9924,PATANJALI SHEETAL  OIL 100ML,Patanjali,Apr-18,55,,,,8.90411E+12,,,,,
II9924,PATANJALI SHEETAL  OIL 100ML,Patanjali,May-18,55,,,,8.90411E+12,,,,,
I18001,PATANJALI SHISHU CARE BODY CLEANSER 75GM,Patanjali,Dec-18,45,,,,8.90411E+12,,,,,
I16627,PATANJALI SHISHU CARE BODY WASH GEL,Patanjali,Oct-18,75,,,,8.90411E+12,,,,,
I16627,PATANJALI SHISHU CARE BODY WASH GEL,Patanjali,Oct-18,75,,,,8.90411E+12,,,,,
I16670,PATANJALI SHISHU CARE CREAM,Patanjali,Oct-18,40,,,,8.90411E+12,,,,,
III672,PATANJALI SOAN PAPTDI ELAICHI 250GM,Patanjali,Dec-19,55,,,,8.90411E+12,,,,,
I17134,PATANJALI SONA MASOORI RICE 10KG,Patanjali,Dec-18,575,,,,8.90411E+12,,,,,
I16874,PATANJALI SONA MASOORI RICE 5KG,Patanjali,Nov-18,320,,,,8.90411E+12,,,,,
I16874,PATANJALI SONA MASOORI RICE 5KG,Patanjali,Dec-18,320,,,,8.90411E+12,,,,,
,PATANJALI SOUNDARYA AGING CREAM 50 GM,Patanjali,,700,,,,8.90411E+12,,,,,
I14390,PATANJALI SOUNDARYA AGING CREAM 15GM,Patanjali,Sep-18,300,,,,8.90411E+12,,,,,
I14150,PATANJALI SOUNDARYA BODY CLEANSER 75GM,Patanjali,Oct-18,35,,,,8.90411E+12,,,,,
I14150,PATANJALI SOUNDARYA BODY CLEANSER 75GM,Patanjali,Jul-18,35,,,,8.90411E+12,,,,,
I14150,PATANJALI SOUNDARYA BODY CLEANSER 75GM,Patanjali,Nov-18,35,,,,8.90411E+12,,,,,
I02122,PATANJALI SPICES  BLACK PEPPER POWDER,Patanjali,May-17,125,,,,8.90411E+12,,,,,
344998,PATANJALI SPICES BLACK PEPPER WHOLE,Patanjali,Dec-19,120,,,,8.90411E+12,,,,,
344998,PATANJALI SPICES BLACK PEPPER WHOLE,Patanjali,Jul-17,120,,,,8.90411E+12,,,,,
I02123,PATANJALI SPICES FENUGREEK WHOLE SEEDS,Patanjali,Nov-17,20,,,,8.90411E+12,,,,,
I01414,PATANJALI SPICES GARAM MASALA,Patanjali,Nov-17,65,,,,8.90411E+12,,,,,
II9925,PATANJALI SUNSCREEN CREAM SPF 30,Patanjali,Mar-18,100,,,,8.90411E+12,,,,,
II9925,PATANJALI SUNSCREEN CREAM SPF 30,Patanjali,Mar-18,100,,,,8.90411E+12,,,,,
I16723,PATANJALI SUPER  MILK BAR & ALMOND RS.15,Patanjali,Jul-17,15,,,,8.90411E+12,,,,,
I18372,PATANJALI SUPER BASMATI RICE 1KG,Patanjali,Jan-19,110,,,,8.90411E+12,,,,,
II8867,PATANJALI SUPER DISHWASH BAR,Patanjali,Jan-20,10,,,,8.90411E+12,,,,,
I16719,PATANJALI SUPER STAR COW MILK BAR,Patanjali,Dec-19,30,,,,8.90411E+12,,,,,
I01419,PATANJALI SWASARI PRAVAHI 250ML,Patanjali,Dec-19,50,,,,8.90405E+12,,,,,
I18472,PATANJALI TIBAR BASMATI RICE,Patanjali,Dec-19,400,,,,8.90411E+12,,,,,
II9596,PATANJALI TOMATO KETCHUP,Patanjali,Sep-17,70,,,,8.90411E+12,,,,,
I18468,PATANJALI TOMATO KETCHUP (ONION)1KG,Patanjali,Dec-19,120,,,,8.90411E+12,,,,,
I15726,PATANJALI TOMATO OATS 200GM,Patanjali,May-17,59,,,,8.90411E+12,,,,,
I12984,PATANJALI TOMATO OATS 400GM,Patanjali,,110,,,,8.90411E+12,,,,,
33630,PATANJALI TONGUE CLEANER,Patanjali,Aug-26,35,,,,8.90411E+12,,,,,
I01429,PATANJALI TOOTH BRUSH,Patanjali,Nov-43,10,,,,8.90411E+12,,,,,
I01429,PATANJALI TOOTH BRUSH,Patanjali,Nov-26,10,,,,8.90411E+12,,,,,
II8894,PATANJALI TRIPLE ACTION SOFT BRUSH,Patanjali,Dec-19,25,,,,8.90411E+12,,,,,
I14394,PATANJALI TURMERIC POWDER 500GM,Patanjali,Jul-17,105,,,,8.90411E+12,,,,,
II8895,PATANJALI TURMERIC POWDER 200GM,Patanjali,,40,,,,8.90411E+12,,,,,
I14395,PATANJALI TURMERIC POWDER 100GM,Patanjali,,24,,,,8.90411E+12,,,,,
I18446,PATANJALI URAD CHILKA 500GM,Patanjali,Jun-17,67,,,,8.90411E+12,,,,,
I18488,PATANJALI URAD DHULI 1KG,Patanjali,Jul-17,144,,,,8.90411E+12,,,,,
I18487,PATANJALI URAD DHULI 500GM,Patanjali,Jul-17,73,,,,8.90411E+12,,,,,
I18485,PATANJALI URAD WHOLE 1KG,Patanjali,May-17,118,,,,8.90411E+12,,,,,
I18408,PATANJALI URAD WHOLE 500GM,Patanjali,May-17,60,,,,8.90411E+12,,,,,
I13946,PATANJALI WHOLE MILK POWDER 200GM,Patanjali,Nov-17,65,,,,8.90411E+12,,,,,
I14149,PATANJALI WHOLE MILK POWDER 500GM,Patanjali,Jun-19,160,,,,8.90411E+12,,,,,
I01358,PATANJALLI ANTI BACTERIAL HAND WAS 250ML,Patanjali,Nov-18,55,,,,8.90411E+12,,,,,
I01358,PATANJALLI ANTI BACTERIAL HAND WAS 250ML,Patanjali,Nov-18,55,,,,8.90411E+12,,,,,
I18241,PATANJLAI SAMPOORN BASMATI RICE 1KG,Patanjali,Jan-19,160,,,,8.90411E+12,,,,,
I18241,PATANJLAI SAMPOORN BASMATI RICE 1KG,Patanjali,Dec-18,160,,,,8.90411E+12,,,,,
I01298,PATANLALI ALOEVERA GEL 150ML,Patanjali,Mar-18,80,,,,8.90411E+12,,,,,
